date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate,latitude,longitude
2020-04-10,RS,Campo Bom,city,4,0.0,True,66712.0,4303905.0,5.99592,0.0,-29.58502960205078,-51.08980941772461
2020-04-10,BA,Campo Formoso,city,1,0.0,True,71206.0,2906006.0,1.40438,0.0,-10.506779670715332,-40.31731033325195
2020-04-10,MS,Campo Grande,city,49,0.0,True,895982.0,5002704.0,5.46886,0.0,-20.456300735473633,-54.61532974243164
2020-04-10,PR,Campo Largo,city,13,0.0,True,132002.0,4104204.0,9.848339999999999,0.0,-25.454450607299805,-49.514549255371094
2020-04-10,PR,Campo Magro,city,1,0.0,True,29318.0,4104253.0,3.4108699999999996,0.0,-25.372539520263672,-49.43531036376953
2020-04-10,PI,Campo Maior,city,1,0.0,True,46833.0,2202208.0,2.13525,0.0,-4.829110145568848,-42.170021057128906
2020-04-10,PR,Campo Mourão,city,18,4.0,True,94859.0,4104303.0,18.97553,0.2222,-24.0462703704834,-52.38420104980469
2020-04-10,MT,Campo Novo do Parecis,city,1,0.0,True,35360.0,5102637.0,2.82805,0.0,-13.6599702835083,-57.89291000366211
2020-04-10,MG,Campos Altos,city,1,0.0,False,15461.0,3111507.0,6.4678900000000015,0.0,-19.697410583496094,-46.16944885253906
2020-04-10,RJ,Campos dos Goytacazes,city,4,0.0,True,507548.0,3301009.0,0.7881,0.0,-21.754600524902344,-41.324188232421875
2020-04-10,BA,Canarana,city,1,0.0,True,26176.0,2906204.0,3.82029,0.0,-11.68616008758545,-41.7676887512207
2020-04-10,BA,Candeias,city,1,0.0,True,87076.0,2906501.0,1.14842,0.0,-12.674790382385254,-38.54270935058594
2020-04-10,SC,Canelinha,city,1,0.0,True,12240.0,4203709.0,8.16993,0.0,-27.265560150146484,-48.76789093017578
2020-04-10,RS,Canguçu,city,1,0.0,True,56045.0,4304507.0,1.7842799999999999,0.0,-31.405290603637695,-52.682621002197266
2020-04-10,CE,Canindé,city,1,0.0,True,76997.0,2302800.0,1.29875,0.0,-4.359139919281006,-39.31547164916992
2020-04-10,RS,Canoas,city,13,1.0,True,346616.0,4304606.0,3.75055,0.0769,-29.91522979736328,-51.18267822265625
2020-04-10,BA,Cansanção,city,1,0.0,True,34834.0,2906808.0,2.8707599999999998,0.0,-10.66769027709961,-39.496620178222656
